candidate_id,cv_or_group_key,class_pair,predicate_label,original_C_e,repair_role,support_score_proxy,upright_score_proxy,lying_score_proxy,pose_proxy_state
official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::84->1::support_contact::5::standing_on::0,official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::84->1::support_contact,doorframe->floor,standing on,1,abstain_single_subtype_class_pair,0.681569,0.788331,0.244987,upright_like
official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::84->1::support_contact::5::lying_on::1,official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::84->1::support_contact,doorframe->floor,lying on,0,abstain_single_subtype_class_pair,0.681569,0.788331,0.244987,upright_like
official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::86->1::support_contact::5::lying_on::0,official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::86->1::support_contact,clothes->floor,lying on,1,abstain_single_subtype_class_pair,0.714547,0.24327,0.854038,horizontal_like
official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::86->1::support_contact::5::standing_on::1,official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::86->1::support_contact,clothes->floor,standing on,0,abstain_single_subtype_class_pair,0.714547,0.24327,0.854038,horizontal_like
official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::87->1::support_contact::6::lying_on::0,official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::87->1::support_contact,clothes->floor,lying on,1,abstain_single_subtype_class_pair,0.700403,0.280906,0.770945,horizontal_like
official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::87->1::support_contact::6::standing_on::1,official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::87->1::support_contact,clothes->floor,standing on,0,abstain_single_subtype_class_pair,0.700403,0.280906,0.770945,horizontal_like
official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::88->2::support_contact::4::standing_on::0,official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::88->2::support_contact,plant->table,standing on,1,abstain_single_subtype_class_pair,0.823415,0.85866,0.196397,upright_like
official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::88->2::support_contact::4::lying_on::1,official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::88->2::support_contact,plant->table,lying on,0,abstain_single_subtype_class_pair,0.823415,0.85866,0.196397,upright_like
official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::89->2::support_contact::5::lying_on::0,official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::89->2::support_contact,object->table,lying on,1,abstain_single_subtype_class_pair,0.817584,0.205495,0.876703,horizontal_like
official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::89->2::support_contact::5::standing_on::1,official_validation::38770ca1-86d7-27b8-8619-ab66f67d9adf::89->2::support_contact,object->table,standing on,0,abstain_single_subtype_class_pair,0.817584,0.205495,0.876703,horizontal_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::15->1::support_contact::1::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::15->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.414327,0.279478,0.774301,horizontal_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::15->1::support_contact::1::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::15->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.414327,0.279478,0.774301,horizontal_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::16->1::support_contact::1::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::16->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.457659,0.829973,0.217915,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::16->1::support_contact::1::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::16->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.457659,0.829973,0.217915,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::2->1::support_contact::0::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::2->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.396166,0.606423,0.388733,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::2->1::support_contact::0::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::2->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.396166,0.606423,0.388733,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::22->1::support_contact::2::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::22->1::support_contact,shoe rack->floor,standing on,1,abstain_single_subtype_class_pair,0.45143,0.817528,0.209364,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::22->1::support_contact::2::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::22->1::support_contact,shoe rack->floor,lying on,0,abstain_single_subtype_class_pair,0.45143,0.817528,0.209364,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::25->1::support_contact::2::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::25->1::support_contact,object->floor,standing on,1,abstain_mixed_class_pair_overflow,0.406639,0.404104,0.564394,horizontal_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::25->1::support_contact::2::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::25->1::support_contact,object->floor,lying on,0,abstain_mixed_class_pair_overflow,0.406639,0.404104,0.564394,horizontal_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::3->1::support_contact::1::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::3->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.4764,0.740106,0.283442,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::3->1::support_contact::1::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::3->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.4764,0.740106,0.283442,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::38->1::support_contact::4::lying_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::38->1::support_contact,backpack->floor,lying on,1,abstain_single_subtype_class_pair,0.377855,0.4423,0.529428,ambiguous_pose
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::38->1::support_contact::4::standing_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::38->1::support_contact,backpack->floor,standing on,0,abstain_single_subtype_class_pair,0.377855,0.4423,0.529428,ambiguous_pose
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::4->1::support_contact::2::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::4->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.54038,0.863101,0.187606,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::4->1::support_contact::2::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::4->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.54038,0.863101,0.187606,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::47->1::support_contact::2::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::47->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.434028,0.835409,0.194831,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::47->1::support_contact::2::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::47->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.434028,0.835409,0.194831,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::5->1::support_contact::0::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::5->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.422574,0.820736,0.228506,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::5->1::support_contact::0::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::5->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.422574,0.820736,0.228506,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::53->1::support_contact::5::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::53->1::support_contact,doorframe->floor,standing on,1,abstain_single_subtype_class_pair,0.425367,0.814987,0.209428,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::53->1::support_contact::5::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::53->1::support_contact,doorframe->floor,lying on,0,abstain_single_subtype_class_pair,0.425367,0.814987,0.209428,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::58->1::support_contact::4::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::58->1::support_contact,box->floor,standing on,1,abstain_mixed_class_pair_overflow,0.438062,0.636369,0.364517,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::58->1::support_contact::4::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::58->1::support_contact,box->floor,lying on,0,abstain_mixed_class_pair_overflow,0.438062,0.636369,0.364517,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::6->1::support_contact::0::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::6->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.464805,0.868279,0.188203,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::6->1::support_contact::0::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::6->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.464805,0.868279,0.188203,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::61->1::support_contact::6::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::61->1::support_contact,shoes->floor,standing on,1,abstain_mixed_class_pair_overflow,0.578002,0.154235,0.907459,horizontal_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::61->1::support_contact::6::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::61->1::support_contact,shoes->floor,lying on,0,abstain_mixed_class_pair_overflow,0.578002,0.154235,0.907459,horizontal_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::62->1::support_contact::3::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::62->1::support_contact,doorframe->floor,standing on,1,abstain_single_subtype_class_pair,0.467241,0.829664,0.195537,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::62->1::support_contact::3::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::62->1::support_contact,doorframe->floor,lying on,0,abstain_single_subtype_class_pair,0.467241,0.829664,0.195537,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::64->1::support_contact::4::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::64->1::support_contact,doorframe->floor,standing on,1,abstain_single_subtype_class_pair,0.390617,0.817644,0.21729,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::64->1::support_contact::4::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::64->1::support_contact,doorframe->floor,lying on,0,abstain_single_subtype_class_pair,0.390617,0.817644,0.21729,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::69->17::support_contact::3::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::69->17::support_contact,item->microwave,standing on,1,abstain_single_subtype_class_pair,0.446518,0.831858,0.222635,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::69->17::support_contact::3::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::69->17::support_contact,item->microwave,lying on,0,abstain_single_subtype_class_pair,0.446518,0.831858,0.222635,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::78->1::support_contact::6::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::78->1::support_contact,object->floor,standing on,1,abstain_mixed_class_pair_overflow,0.366606,0.307325,0.713013,horizontal_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::78->1::support_contact::6::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::78->1::support_contact,object->floor,lying on,0,abstain_mixed_class_pair_overflow,0.366606,0.307325,0.713013,horizontal_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::84->1::support_contact::4::standing_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::84->1::support_contact,doorframe->floor,standing on,1,abstain_single_subtype_class_pair,0.397194,0.822633,0.208936,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::84->1::support_contact::4::lying_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::84->1::support_contact,doorframe->floor,lying on,0,abstain_single_subtype_class_pair,0.397194,0.822633,0.208936,upright_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::87->1::support_contact::5::lying_on::0,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::87->1::support_contact,clothes->floor,lying on,1,abstain_single_subtype_class_pair,0.378084,0.303912,0.720086,horizontal_like
official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::87->1::support_contact::5::standing_on::1,official_validation::38770ca3-86d7-27b8-85a7-7d840ffdec6a::87->1::support_contact,clothes->floor,standing on,0,abstain_single_subtype_class_pair,0.378084,0.303912,0.720086,horizontal_like
official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::15->1::support_contact::1::standing_on::0,official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::15->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.505796,0.27839,0.776878,horizontal_like
official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::15->1::support_contact::1::lying_on::1,official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::15->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.505796,0.27839,0.776878,horizontal_like
official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::16->1::support_contact::1::standing_on::0,official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::16->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.432142,0.832977,0.214637,upright_like
official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::16->1::support_contact::1::lying_on::1,official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::16->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.432142,0.832977,0.214637,upright_like
official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::2->1::support_contact::0::standing_on::0,official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::2->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.703483,0.534046,0.449004,ambiguous_pose
official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::2->1::support_contact::0::lying_on::1,official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::2->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.703483,0.534046,0.449004,ambiguous_pose
official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::22->1::support_contact::1::standing_on::0,official_validation::38770ca5-86d7-27b8-871c-57fdbfe87905::22->1::support_contact,shoe rack->floor,standing on,1,abstain_single_subtype_class_pair,0.39364,0.813271,0.208167,upright_like
